distrito_sap,ruta,nip_cliente,nombre_cliente,status_registro
4210,RT017,200000714,Super La Victoria 49,registrado
4210,RT002,200001466,Minisuper Buena Vista 92,registrado
4210,RT019,200000454,Super La Perla 92,no registrado
4210,RT009,200001541,Depósito El Roble 18,registrado
4210,RT019,200000968,Mini Market Santa Cruz 9,registrado
4210,RT003,200000244,Minisuper La Fortuna 23,registrado
4210,RT021,200000833,Super Santa Cruz 55,no registrado
4210,RT019,200001172,Tienda Los Pinos 78,registrado
4210,RT011,200001035,Tienda El Roble 92,no registrado
4210,RT017,200000465,Bodega La Esperanza 42,registrado
4210,RT004,200000429,Mini Market La Unión 39,registrado
4210,RT008,200001090,Mini Market La Victoria 28,registrado
4210,RT014,200000712,Depósito Santa Fe 71,registrado
4210,RT018,200001072,Comercial La Perla 70,registrado
4210,RT018,200001114,Comercial Los Alamos 59,registrado
4210,RT018,200001091,Bodega El Sol 28,registrado
4210,RT006,200001183,Minisuper Los Pinos 55,no registrado
4210,RT019,200001621,Mini Market Los Alamos 37,registrado
4210,RT020,200000313,Comercial Del Valle 63,no registrado
4210,RT005,200001004,Abarrotes La Esperanza 27,no registrado
4210,RT007,200000280,Comercial El Mirador 24,no registrado
4210,RT002,200001745,Bodega Santa Cruz 50,registrado
4210,RT008,200001505,Mercadito La Fortuna 1,registrado
4210,RT008,200001938,Tienda El Sol 84,no registrado
4210,RT008,200001095,Bodega La Fortuna 61,registrado
4210,RT013,200000692,Bodega El Progreso 29,no registrado
4210,RT008,200001215,Comercial La Esperanza 15,no registrado
4210,RT006,200001955,Comercial El Progreso 3,registrado
4210,RT010,200000956,Mercadito Santa Cruz 34,registrado
4210,RT018,200000727,Comercial Santa Fe 37,no registrado
4210,RT012,200001984,Minisuper Santa Cruz 74,registrado
4210,RT010,200002014,Frutería La Fortuna 79,registrado
4210,RT008,200001464,Bodega El Roble 20,registrado
4210,RT018,200001003,Super El Trebol 62,registrado
4210,RT018,200001458,Mini Market Buena Vista 6,registrado
4210,RT018,200001335,Depósito El Sol 91,registrado
4210,RT004,200001369,Frutería Las Flores 32,registrado
4210,RT008,200001791,Comercial Las Flores 5,registrado
4210,RT004,200000408,Abarrotes El Trebol 68,no registrado
4210,RT017,200000408,Abarrotes El Trebol 68,no registrado
4210,RT021,200000783,Depósito Las Flores 99,registrado
4210,RT009,200000936,Bodega Del Valle 62,no registrado
4210,RT014,200001479,Bodega Las Flores 84,no registrado
4210,RT014,200001267,Mercadito La Perla 13,registrado
4210,RT016,200000271,Mercadito El Mirador 2,no registrado
4210,RT015,200001309,Tienda San José 21,registrado
4210,RT014,200001145,Tienda El Roble 84,registrado
4210,RT014,200001699,Super El Progreso 85,registrado
4210,RT014,200001976,Super La Perla 72,no registrado
4210,RT001,200001489,Frutería Buena Vista 87,no registrado
4210,RT022,200001598,Minisuper Del Valle 75,no registrado
4210,RT001,200000726,Tienda La Esperanza 4,no registrado
4210,RT022,200000788,Super San José 77,no registrado
4210,RT022,200000709,Bodega La Esperanza 55,no registrado
4210,RT001,200000003,Abarrotes Buena Vista 83,no registrado
4210,RT001,200000569,Depósito Las Flores 44,no registrado
4210,RT007,200000044,Abarrotes Santa Fe 58,no registrado
4210,RT022,200000895,Mini Market Del Valle 52,no registrado
4210,RT016,200001270,Mercadito La Esperanza 37,registrado
4210,RT022,200000650,Frutería La Victoria 40,registrado
4210,RT004,200000816,Bodega Santa Cruz 13,no registrado
4210,RT020,200000366,Tienda El Progreso 21,registrado
4210,RT016,200001046,Bodega San José 50,registrado
4210,RT001,200000616,Mercadito Santa Cruz 42,registrado
4210,RT001,200001733,Frutería Del Norte 70,no registrado
4210,RT009,200001733,Frutería Del Norte 70,no registrado
4210,RT021,200001733,Frutería Del Norte 70,no registrado
4210,RT012,200002011,Super Los Pinos 1,registrado
4210,RT001,200001917,Depósito El Sol 12,no registrado
4210,RT007,200000079,Frutería La Perla 4,registrado
4210,RT022,200000602,Mercadito La Esperanza 29,registrado
4210,RT010,200000575,Comercial El Roble 20,no registrado
4210,RT015,200001128,Comercial San José 81,registrado
4210,RT017,200001026,Tienda La Victoria 34,registrado
4210,RT003,200000315,Depósito El Encanto 88,no registrado
4210,RT006,200000944,Mini Market Del Norte 93,registrado
4210,RT019,200000944,Mini Market Del Norte 93,registrado
4210,RT002,200001615,Mini Market El Mirador 42,registrado
4210,RT016,200000763,Minisuper La Perla 40,no registrado
4210,RT018,200001535,Depósito El Roble 7,registrado
4210,RT008,200001194,Minisuper Del Valle 28,registrado
4210,RT008,200001794,Mini Market Los Pinos 17,registrado
4210,RT010,200000147,Abarrotes Santa Fe 45,no registrado
4210,RT017,200001924,Minisuper El Mirador 49,registrado
4210,RT018,200001377,Depósito La Unión 31,registrado
4210,RT017,200001912,Mercadito Santa Cruz 36,registrado
4210,RT011,200001037,Minisuper La Esperanza 8,registrado
4210,RT002,200001295,Abarrotes La Unión 37,registrado
4210,RT018,200001110,Mercadito San José 17,registrado
4210,RT009,200000376,Frutería Del Norte 58,no registrado
4210,RT015,200001159,Tienda La Perla 31,no registrado
4210,RT008,200001730,Mercadito La Victoria 67,registrado
4210,RT008,200001735,Frutería El Roble 58,registrado
4210,RT014,200000478,Mercadito Los Pinos 27,no registrado
4210,RT001,200001691,Bodega La Perla 43,registrado
4210,RT017,200000523,Mini Market La Victoria 98,registrado
4210,RT003,200000050,Mercadito La Perla 75,no registrado
